"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"NETWORK MARKETING","TRABAJO POR INTERNET","Jefe","Marketing - Publicidad","Hace 3 semanas ","ESTAMOS EN LA ERA DIGITAL
LO QUE TENGO PARA OFRECERTE NO ES UN TRABAJO , ES UN EMPRENDIMIENTO PARA DESARROLLARLO A TRAVÉS DE INTERNET

ABAJO HAY 5 PREGUNTA ...","https://trabajo.gallito.com.uy/anuncio/network-marketing-b3pg2","montevideo",2019-11-10 20:09:42
"ENCARGADO DE COCINA","","Jefe","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Encargado de cocina y compras Encargado de cocina y compras","https://trabajo.gallito.com.uy/anuncio/encargado-de-cocina-22sj3","montevideo",2019-11-10 20:09:42
"ASISTENTE COMERCIAL","Zureo Software","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","¿Cómo es trabajar en Zureo?

Formar parte de nuestro equipo de trabajo es rodearte con personas comprometidas y cálidas. Es compartir el día a día con prof ...","https://trabajo.gallito.com.uy/anuncio/asesor-comercial-6es57","montevideo",2019-11-10 20:09:42
"ATENCIÓN AL CLIENTE Y SOPORTE FUNCIONAL DE SOFTWARE","Zureo Software","Asistente","Tecnologías de la información","Hace 3 semanas ","Estás comenzando tu carrera de Contador Público o Administración? ¿Buscás formarte profesionalmente en el área?

¡Postulate y formá parte de nuestro equipo ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-cliente-y-soporte-funcional-de-software-m9hbj","montevideo",2019-11-10 20:09:42
"MEDICAL BILLING AGENT","CONVIXION","Auxiliar","Atención al cliente","Hace 3 semanas ","We area looking for a Medical Billing Agent to work as a part of a team for one of our important US-based clients.This is a full-time position located in M ...","https://trabajo.gallito.com.uy/anuncio/medical-billing-agent-j84y3","montevideo",2019-11-10 20:09:42
"VENTAS - DISPONIBILIDAD HORARIA","Belle Menti","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se solicitan jóvenes de 20 a 30 años ,responsables, puntuales, buen manejo de redes sociales e Internet. Ganancias diarias , quincenales, bonos de dinero y ...","https://trabajo.gallito.com.uy/anuncio/ventas-disponibilidad-horaria-purz4","montevideo",2019-11-10 20:09:42
"DELIVERY","pizzeria DON MIGUEL","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas ","SE NESECITA DELIVERY CON MOTO EN BUEN ESTADO LIBRETA DE CONDUCIR Y EXPERIENCIA . QUE CONOSCA LAS ZONA; MALVIN ,MALVIN NORTE CARRASCO , MALVN , PUNTA GORDA  ...","https://trabajo.gallito.com.uy/anuncio/delivery-5bbzm","montevideo",2019-11-10 20:09:42
"VENDEDORES Y VENDEDORAS INDEPENDIENTES","Mastrusciello","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Se integran vendedoras y vendedores para productos naturales de alta rotación
 Mayores de 18 años","https://trabajo.gallito.com.uy/anuncio/vendedores-y-vendedoras-independientes-nnm9e","montevideo",2019-11-10 20:09:42
"GESTOR DE CRÉDITOS Y COBRANZAS","Importante Estudio Jurídico/Notarial","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Descripción: Buscamos persona para realizar gestiones telefónicas de cobranza, negociación y recuperación de activos. Opción de crecimiento en estudio reco ...","https://trabajo.gallito.com.uy/anuncio/gestor-de-creditos-y-cobranzas-gbhdg","montevideo",2019-11-10 20:09:42
"TÉCNICO EN REPARACIÓN DE EQUIPOS GASTRONÓMICOS","HOTEL RADISSON","Técnico / Especialista","Producción","Hace 4 semanas ","Deberá ser capaz de desarrollar el mantenimiento correctivo y preventivo de todas las cocinas, anafes, planchas, hornos, maquinaria de panadería, hornos in ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-reparacion-de-equipos-gastronomicos-h8stu","montevideo",2019-11-10 20:09:42
"DOCENTE DE CICLO BÁSICO","Liceo en Zona de Carrasco","Profesional","Educación - Recreación - Deportes","Hace 4 semanas ","Profesores de Primer Ciclo: Física - Historia - Geografía - Matemática - Química - Artes Visuales - Inglés (experiencia en preparación de exámenes internac ...","https://trabajo.gallito.com.uy/anuncio/docente-de-ciclo-basico-d44eh","montevideo",2019-11-10 20:09:42
"AUXILIAR DE ATENCIÓN AL CLIENTE","Importante empresa","Auxiliar","Atención al cliente","Hace 4 semanas ","Orientamos nuestra búsqueda a una persona para atención al cliente, sus principales tareas serán: Atender, orientar y facturar pedidos de clientes, de acue ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-atencion-al-cliente-4smme","montevideo",2019-11-10 20:09:42
"VENDEDOR","Importante Concesionaria","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Selecciona Vendedor/a
Sexo: indistinto
Edad: 25 a 35 años
Requisitos excluyentes:
Contar con experiencia comprobable en ventas
Buen conocimiento de herrami ...","https://trabajo.gallito.com.uy/anuncio/vendedor-9qtgs","montevideo",2019-11-10 20:09:42
"VENDEDORA PARA MOSTRADOR PANADERIA-ROTISERÍA","PANADERIA","Auxiliar","Servicios - Oficios","Hace 4 semanas ","ATENCIÓN AL PUBLICO, VENDER EN EL MOSTRADOR, ORDENAR, LIMPIAR BUSCAMOS UNA PERSONA RESPONSABLE, DINÁMICA, CON CAPACIDAD PARA RESOLVER IMPREVISTOS Y GANAS D ...","https://trabajo.gallito.com.uy/anuncio/vendedora-para-mostrador-panaderia-rotiseria-37j5z","montevideo",2019-11-10 20:09:42
"ESPECIALISTA EN GOOGLE MI NEGOCIO Y DISEÑO WEB","Importante empresa","Asistente","Tecnologías de la información","Hace 1 mes ","Se contratan servicios de experto en posicionamiento de empresas en Google Maps y desarrollo de páginas web.
Tendrá a su cargo el armado de páginas web emp ...","https://trabajo.gallito.com.uy/anuncio/especialista-en-google-mi-negocios-y-diseno-web-m3s39","montevideo",2019-11-10 20:09:42
"VENTAS. DISPONIBILIDAD HORARIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se solicitan jóvenes de 20 a 30 años, responsables, puntuales, buen manejo de redes sociales e Internet Ganancias diarias, quincenales y mensuales, bonos d ...","https://trabajo.gallito.com.uy/anuncio/ventas-disponibilidad-horaria-vdbbm","montevideo",2019-11-10 20:09:42
"ATENCIÓN AL CLIENTE Y VENTAS","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-cliente-y-ventas-absme","montevideo",2019-11-10 20:09:42
"VENTAS- DISPONIBILIDAD HORARIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se socilitan jóvenes entre 20 y 30 años, responsables, puntuales, buen manejo de redes sociales e internet.
Ganancias diarias, quincenales, bonos de dinero ...","https://trabajo.gallito.com.uy/anuncio/ventas-disponibilidad-horaria-mnhrd","montevideo",2019-11-10 20:09:42
"VENTAS-DISPONIBILIDAD HORARIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se solicitan jóvenes de 20 a 30 años, responsables, puntuales, buen manejo de redes sociales e Internet.
Ganancias diarias, quincenales, bonos de dinero y  ...","https://trabajo.gallito.com.uy/anuncio/ventas-disponibilidad-horaria-p6e3m","montevideo",2019-11-10 20:09:42
"VENDEDOR O VENDEDORAS PARA REDES SOCIALES, CON O SIN EXPERIENCIA","EME EMPRENDIMIENTO","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se buscan jóvenes con espíritu emprendedor. Con gusto y satisfacción por la venta y atención al público. 
Responsable.
Compromiso. 
Con ansias de crecimien ...","https://trabajo.gallito.com.uy/anuncio/vendedor-o-vendedoras-para-redes-sociales-con-o-sin-experiencia-j2nam","montevideo",2019-11-10 20:09:42
"ACOMPAÑANTE A DOMICILIO","Cuidados a Domicilio","Auxiliar","Salud","Hace 1 mes ","Cuidado de pacientes en cama, cambio de pañales, baños en cama, entre otras tareas afines. Será responsable por el cuidado integral del paciente en el hora ...","https://trabajo.gallito.com.uy/anuncio/acompanante-a-domicilio-j6mnu","montevideo",2019-11-10 20:09:42
"FOGUISTA","Importante Edificio de Propiedad Horizontal","Oficial","Producción","Hace 1 mes ","Probada  experiencia en generadores de vapor . Carne habilitante vigente (excluyente).
Para importante Edificio de Propiedad Horizontal.
Se valoraran conoc ...","https://trabajo.gallito.com.uy/anuncio/foguista-hy8y2","montevideo",2019-11-10 20:09:42
"VENDEDORA","Salud bienestar y calidad de vida ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se necesitan vendedoras jovenes entre 18 y 33 años, comprometidas, con o sin experiencia.
Con deseo de superarse tanto en lo laboral como personal Comprome ...","https://trabajo.gallito.com.uy/anuncio/vendedora-v8uep","montevideo",2019-11-10 20:09:42
"RECEPCIONISTA","Estudio Notarial","Auxiliar","Administración - Secretariado","Hace 1 mes ","Atención telefónica y personal, recepción de documentación, fotocopias, escaneo de documentación, archivo puntualidad","https://trabajo.gallito.com.uy/anuncio/recepcionista-3dg29","montevideo",2019-11-10 20:09:42
"VENDEDOR/A PARA REDES SOCIALES - PART TIME O FULL TIME","EME EMPRENDIMIENTO","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se buscan jóvenes con espíritu emprendedor.
Con gusto por la venta y atención al público.
Responsable.
Comprometida.
Con ansias de crecimiento personal y e ...","https://trabajo.gallito.com.uy/anuncio/vendedor-a-para-redes-sociales-part-time-o-full-time-a78qy","montevideo",2019-11-10 20:09:42
"CAJERA","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Se necesita cajera con conocimientos de moza para empresa líder en el rubro confitería para nueva sucursal ubicadas en el Shopping de Tres Cruces. Trabajo  ...","https://trabajo.gallito.com.uy/anuncio/cajera-t9r25","montevideo",2019-11-10 20:09:42
"ENCARGADO DE LOCAL","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Se necesita personal para encargado de local comercial  por apertura de nueva sucursal en el shopping de Tres Cruces. Con experiencia en cafetería.
Conocim ...","https://trabajo.gallito.com.uy/anuncio/encargado-de-local-e6t82","montevideo",2019-11-10 20:09:42
"PROFESOR DE QUIMICA","Institución Católica de Enseñanza","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Egresado de IPA
Disponibilidad horaria
Experiencia en modalidad de trabajo por proyectos
Conocimientos de nuevas metodologías Se valorará:
Habilidad de lid ...","https://trabajo.gallito.com.uy/anuncio/profesor-de-quimica-eqd9j","montevideo",2019-11-10 20:09:42
"PROFESOR DE BIOLOGÍA","Institución Católica de Enseñanza","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Requisitos:
Egresado de IPA (excluyente)
Disponibilidad horaria
Experiencia en modalidad de trabajo por proyectos
Conocimientos de nuevas metodologías Se v ...","https://trabajo.gallito.com.uy/anuncio/profesor-de-biologia-eq9an","montevideo",2019-11-10 20:09:42
"TELEFONISTA Y ASISTENTE","ALFREDO HECTOR NAVARRI VIANA","Auxiliar","Administración - Secretariado","Hace 1 mes ","ATENCIÓN TELEFÓNICA Y ALGUNAS TAREAS DE SECRETARIA PUNTUALIDAD, BUENA PRESENCIA, RESPETO, CUMPLIMIENTO DE TAREAS ASIGNADAS ENTRE OTRAS","https://trabajo.gallito.com.uy/anuncio/telefonista-y-asistente-ytj3b","montevideo",2019-11-10 20:09:42
"CAJERO AUTOSERVICIO - NOCHE","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Cajero para la noche.
Deposito, reposición, orden y limpieza del local. Caja.","https://trabajo.gallito.com.uy/anuncio/cajero-autoservicio-noche-sd9v2","montevideo",2019-11-10 20:09:42
"APRENDIZ","olr","Peon","Producción","Hace 1 mes ","SELECCIONAMOS PERSONAL EXTRANJERO DE PREFERENCIA
ADJUNTE SU CURRICULUM Y ACALRE SUS HABILIDADES APRENDIZ","https://trabajo.gallito.com.uy/anuncio/aprendiz-d6ast","montevideo",2019-11-10 20:09:42
"PERSONAL DE SERVICIO","","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","SEGURIDAD HORARIO","https://trabajo.gallito.com.uy/anuncio/personal-de-servicio-bj3qm","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVOS","","Auxiliar","Administración - Secretariado","Hace 1 mes ","ADMINISTRATIVO
ATENCION AL PUBLICO AUXILIAR","https://trabajo.gallito.com.uy/anuncio/administrativos-39pr5","montevideo",2019-11-10 20:09:42
"APRENDIZ","","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","AUXILIAR DE CALL CENTER HORARIO","https://trabajo.gallito.com.uy/anuncio/aprendiz-ubr46","montevideo",2019-11-10 20:09:42
"PERSONAL DE SERVICIO","","Auxiliar","Servicios - Oficios","Hace 1 mes ","LIMPIEZA LIMPIEZA","https://trabajo.gallito.com.uy/anuncio/personal-de-servicio-yq3jg","montevideo",2019-11-10 20:09:42
"VENDEDORA TELEFÓNICA","DISTRICEL","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Buscamos vendedoras con experiencia en venta presencial y/o telefónica.
Te invitamos a formar parte de una empresa con marcada presencia en el rubro, buen  ...","https://trabajo.gallito.com.uy/anuncio/vendedora-telefonica-zt2uy","montevideo",2019-11-10 20:09:42
"VENDEDOR TELEFÓNICO DE LUNES A VIERNES","CALL CENTER PREVENIR","Ejecutivo Comercial","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","*De lunes a viernes de 9 a 15hs.
*Sólo postularse con experiencia en venta telefónica de intangibles. (Seguros).
*Alta tolerancia a las frustaciones. (Excl ...","https://trabajo.gallito.com.uy/anuncio/vendedor-telefonico-de-lunes-a-viernes-s5gz7","montevideo",2019-11-10 20:09:42
"VENTAS - DISPONIBILIDAD HORARIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se solicitan jóvenes de 20 a 30 años, responsable, puntuales, buen manejo de redes sociales e internet.
Ganancias diarias, quincenales, bonos de dinero y v ...","https://trabajo.gallito.com.uy/anuncio/ventas-disponibilidad-horaria-d3dhu","montevideo",2019-11-10 20:09:42
"OPERARIO DE FÁBRICA","Importante empresa","Peon","Producción","Hace 1 mes ","Buscamos a una persona (preferentemente mujer) con destreza manual y experiencia en áreas de producción, para tareas de desarme de equipos electrónicos.
 S ...","https://trabajo.gallito.com.uy/anuncio/operario-de-fabrica-htny5","montevideo",2019-11-10 20:09:42
"TÉCNICO EN REPARACIÓN DE COCINAS","Empresa de Servicio Técnico","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Será responsablr de realizar servicios a domicilio, presupuestación y cobro de dichos servicios.
Trabajos por comisión (más de $50000 por mes)
Horario Flex ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-reparacion-de-cocinas-yyn6h","montevideo",2019-11-10 20:09:42
"TÉCNICOS EN HELADERAS Y AIRE ACONDICIONADO","Servicio Técnico","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Técnicos en heladeras y aire acondicionado.
Será responsable de realizar servicios a domicilio, presupuestación y cobro de dichos servicios.
Trabajos por c ...","https://trabajo.gallito.com.uy/anuncio/tecnicos-en-heladeras-y-aire-acondicionado-3893p","montevideo",2019-11-10 20:09:42
"TÉCNICO EN LAVARROPAS","Servicio Técnico","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Reparación de lavarropas, secarropas o lavavajillas a domicilio. 
Será responsable de realizar servicios a domicilio, presupuestación y cobro de dichos ser ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-lavarropas-8u8ps","montevideo",2019-11-10 20:09:42
"CUSTODIAS VIP","Importante empresa de eventos","Técnico / Especialista","Seguridad - Vigilancia","Hace 1 mes ","Custodiar personas y valores del Cliente, traslados seguros, se valorara experiencia y manejo de armas. Mantener bajo perfil, informar de todos los inciden ...","https://trabajo.gallito.com.uy/anuncio/custodias-vip-8nm3y","montevideo",2019-11-10 20:09:42
"COMMUNITY MANAGER","Talento  Consultores","Analista","Arte - Diseño - Comunicación","Hace 1 mes ","Seleccionamos para importante empresa : Community manager.

Nuestra búsqueda se orienta a estudiantes de Marketing, Comunicación .
Se valorará contar con s ...","https://trabajo.gallito.com.uy/anuncio/community-manager-bhyu9","montevideo",2019-11-10 20:09:42
"EXPERTA/O EN MESAS DE DULCES Y DECORACIÓN INFANTIL","Instituto Balcarce","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Nuestra institución solicita a un Experto/a en Mesas de Dulces y Decoración Infantil para dictar un Curso relacionado a la temática.

No hay límite de edad ...","https://trabajo.gallito.com.uy/anuncio/experta-o-en-mesas-de-dulces-y-decoracion-infantil-p8yqg","montevideo",2019-11-10 20:09:42
"COBRADOR CON MOTO","Importante Empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Importante empresa de gestiones.
De Lunes a Viernes en el horario de 9 a 18 horas.
Trabajo estable, distribución de documentos, cobranzas y gestiones. Solo ...","https://trabajo.gallito.com.uy/anuncio/cobrador-con-moto-bnmg2","montevideo",2019-11-10 20:09:42
"VENDEDORA DE SALÓN","EMPRESA DE INDUMENTARIA Y ACCESORIOS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se requiere

• Experiencia en ventas
• Buen trato con clientes, habilidades orientadas a resultados y a la satisfacción del cliente
• Persona proactiva y c ...","https://trabajo.gallito.com.uy/anuncio/vendedora-de-salon-t6gnm","montevideo",2019-11-10 20:09:42
