"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Técnico de NOC - Telefónica","Tgestiona","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Chofer Libreta Categoria D - Excluyente","GrupoHumanoConsultores","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Administrativo Contable","Aglh","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"REPONEDOR DE SALON - CON EXPERIENCIA ","DaltiroS.A.","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Operario de Produccion  - Zona Nuevo Paris 3 meses","Aglh","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedores presenciales de producto financiero - Fines de semana. Zona Giannattasio","CasaTr3s","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Auxiliar de depósito Primero experiencia laboral - Excluyente no tener experiencia laboral","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Diseñador Gráfico Jr","GeocomUruguay","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Asistente de Sistemas","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Agentes de Soporte Técnico  - Inglés y Francés Avanzado Excluyente","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Analista de Gestión y Reporting - Estudiantes avanzados de Ciencias Económicas (Part Time) para Xn Partners ","AegisConsultoraOrganizacional","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Técnico de mantenimiento para planta láctea en Maldonado","Entrust","Maldonado","PuntaBallena","9 octubre",2018-11-24 03:00:55
"Auxiliar Contable Financiero","Advice","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Auxiliar de Depósito ","Aglh","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Tester de Software","GeocomUruguay","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Chofer de reparto - Para importante empresa de repuestos.","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vestuarista Limpiador ( temporal)  - para JUVENTUS","FRIEDMAN","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Limpieza - mañana y tarde ","CleanNetLatinAmérica","Maldonado","PuntaDelEste","9 octubre",2018-11-24 03:00:55
"Agentes de Soporte Técnico  - Inglés y Francés Avanzado Excluyente","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Responsable de Mantenimiento ","Farmashop","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor  - Zona Solymar ","Aglh","Canelones","Solymar","9 octubre",2018-11-24 03:00:55
"Oficial Mecánico","VP","Selección","Montevideo-Montevideo","9 octubre",2018-11-24 03:00:55
"Asistente Promo Marketing - Posición Zafral","GrupoHumanoConsultores","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Agentes de Soporte Técnico  - Inglés y Mandarín Avanzado Excluyente","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Maletero eventual para hotel","randstad","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Mucamas con experiencia hotel 13 a 21 facil acceso Rambla Carrasco ","RegencyRamblaDesignApartHotel","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor - Para Colombia y EEUU","GOYALTDA.","Flores","Trinidad","9 octubre",2018-11-24 03:00:55
"Técnico Soporte e Infraestructura","Cziber","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Jefe de Cocina ","VirginiaFasano&Asoc","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Gestor de cobranza - para Call Center","REQUIRO","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Secretaria 3.0 o Asistente ","Possum","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Auxiliar de Depósito - Para importante empresa de insumos eléctricos","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Encargado de Calidad ","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Desarrollador Java Senior","GeocomUruguay","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Agente de Soporte Técnica con inglés Avanzado  - para importante Multinacional del rubro IT","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Encargado de Turno para establecimiento gastronómico - Multinacional de Retail","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor telefónico - Turno a disposición del candidato 6hs","CNTUruguay","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor telefónico - Turno a disposición del candidato 6hs","CNTUruguay","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor - con experiencia","HertzRentaCar","Canelones","AeropuertoInternacionalDeCarrasco","9 octubre",2018-11-24 03:00:55
"Vendedor Multirubro - Medio horario Montevideo","PRECIOSMIAMI","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Ejecutivos de venta telefónica - sueldo base + comisiones","randstad","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Electromecánico","Gente","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Administrador Linux Senior - con experienica en Base de datos","GeocomUruguay","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor Multi Rubro - Sucursal Maldonado","PRECIOSMIAMI","Maldonado","Maldonado","9 octubre",2018-11-24 03:00:55
"Auxiliar de Deposito para Importadora  - Con experiencia en el Sector","PCSERVICE","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Mucamas - Con experiencia ","MANOS","Maldonado","Maldonado","9 octubre",2018-11-24 03:00:55
"Encargado de Deposito","Adecco","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Encargado/a de Local ( LAS PIEDRAS) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","LasPiedras","9 octubre",2018-11-24 03:00:55
"Developer Java - con buen inglés","Oktana","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIÉN RECIBIDOS - Montevideo","Coneban","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor Multi Rubro - Sucursal Montevideo","PRECIOSMIAMI","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Acompañante enfermos - Montevideo y Canelones","Asem","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Vendedor Multi Rubro - Medio Horario","PRECIOSMIAMI","Maldonado","Maldonado","9 octubre",2018-11-24 03:00:55
"Secretaria vendedora - Con experiencia","CarrascoPoloClub","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Mozos/as - Para San José","ManpowerGroup","SanJosé","SanJoseDeMayo","9 octubre",2018-11-24 03:00:55
"Vendedor Técnico Viajante (Colonia, Soriano y Fray Bentos) - Para importante grupo industrial del agro","ManpowerGroup","Colonia","ColoniaDelSacramento","9 octubre",2018-11-24 03:00:55
"Recepcionista  - Turno vespertino","HotelenPuntadeleste","Maldonado","PuntaDelEste","9 octubre",2018-11-24 03:00:55
"BPO Contable con dominio de Inglés  - para importante multinacional líder en soluciones IT","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Limpiavidrios profesional  - Con experiencia ","MANOS","Maldonado","Maldonado","9 octubre",2018-11-24 03:00:55
"Chofer - Cajero reponedor","KINKO","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Atención al cliente y cajera para kiosco - Con experiencia","KioscoLaMascota","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Merchandiser  - Repondor Externo ","ESECE","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Cajero -  Para importante empresa del rubro alimenticio","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"QA funcional + automation - buen nivel de inglés","Oktana","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Encargado/a de Local  - Para importante empresa de indumentaria ","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Promotoras - Para shopping de Portones ","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Auxiliar de limpieza - Disponibilidad horaria","MANOS","Maldonado","Maldonado","9 octubre",2018-11-24 03:00:55
"Laboratorista de control de calidad","BITAFAL","Canelones","ColoniaNicolich","9 octubre",2018-11-24 03:00:55
"Vendedor Multi Rubro - Con vocación de servicio Punta del Este","PRECIOSMIAMI","Maldonado","PuntaDelEste","9 octubre",2018-11-24 03:00:55
"Encargado y cajero  - Punta Shopping ","IberparkS.A","Maldonado","PuntaDelEste","9 octubre",2018-11-24 03:00:55
"Promotores de ventas","Gente","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Desarrollador Junior .Net - con experiencia o conocimiento en lenguaje de programacion C#","ManpowerGroup","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Reponedor, Merchandiser - Contrato zafral para trabajar exhibición en Supermercados","CVSelecciones","Montevideo","Montevideo","9 octubre",2018-11-24 03:00:55
"Estudiante CCEE","ZureoSoftware","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Secretaria/o","KPMG","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Reponedor externo - para Departamento de Soriano","Finvoy","Soriano","Mercedes","8 octubre",2018-11-24 03:00:55
"Asistente Administrativo Contable","InmobiliariaMediterranee","Maldonado","PuntaBallena","8 octubre",2018-11-24 03:00:55
"Tecnico Electricista - UTU o Similar","IngenieríaSchellemberg","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Asistente Comercial","GrupoFV","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Promotor Social  - En vía publica ","ESECE","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIÉN RECIBIDOS - Soriano","Coneban","Soriano","Mercedes","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIÉN RECIBIDOS - Durazno","Coneban","Durazno","Durazno","8 octubre",2018-11-24 03:00:55
"Foguista - Industria Multinacional","Aglh","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Peón Practico para Mantenimiento - Eventual","JobBTL","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Reponedor Externo zafra Departamento de Durazno - horario de 13 a 21 hs ","GrupoHumanoConsultores","Durazno","Durazno","8 octubre",2018-11-24 03:00:55
"Docente de contabilidad - Egresado de ciencias económicas","BienestarLaboralyCultural","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Auxiliar de Logística - Para la Compañía Internacional Food Forward","WorkOfficeS.A.","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Auxiliar de Garantías","VP","Selección","Montevideo-Montevideo","8 octubre",2018-11-24 03:00:55
"Auxiliar de Venta / Reponedor (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-11-24 03:00:55
"Encargado/a de Local (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIEN RECIBIDOS - Colonia","Coneban","Colonia","ColoniaDelSacramento","8 octubre",2018-11-24 03:00:55
"Auxiliar de ventas telefónicas - Para importante empresa uruguaya de servicios de salud","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Accounting Assistant - Para importante multinacional en el rubro transporte marítimo","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Ejecutivo comercial - Interior del país","VP","Selección","Montevideo-Montevideo","8 octubre",2018-11-24 03:00:55
"Asesor De Ventas De Noviembre a Marzo","BrittShopUruguay","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Secretaria Dirección de Primaria y Secretaria Dirección General - para Liceo Francés","KPMG","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Supervisor/a de Locales - Montevideo ","VirginiaFasano&Asoc","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Cajero/a – Part Time (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-11-24 03:00:55
"People Experience Generalist","LITERMI","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Vendedor de Insumos eléctricos - Solymar","VP","Selección","Montevideo-Montevideo","8 octubre",2018-11-24 03:00:55
"Operarios - Para empresa multinacional de primer nivel","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"DESARROLLADOR .NET","Middlesoftsrl","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Administrativo - Para empresa rubo salud","KPMG","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Reponedor externo Masculino  - Con moto ","ModinarS.A","Canelones","AeropuertoInternacionalDeCarrasco","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIÉN RECIBIDOS - Rivera","Coneban","Rivera","Rivera","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIEN RECIBIDOS  - Maldonado","Coneban","Maldonado","Maldonado","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIÉN RECIBIDOS - Artigas","Coneban","Artigas","Artigas","8 octubre",2018-11-24 03:00:55
"Analista en Customer Service  - Por Proyecto hasta Diciembre 2018","ManpowerGroup","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Analista de soporte","IcGIT","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Vendedor/a – Part Time (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","8 octubre",2018-11-24 03:00:55
"Vendedor Trainee - Diversas zonas del país","VP","Selección","Montevideo-Montevideo","8 octubre",2018-11-24 03:00:55
"Trabajadores Sociales RECIEN RECIBIDOS  - Canelones","Coneban","Canelones","Canelones","8 octubre",2018-11-24 03:00:55
"Soporte IT","CóppolayGarcía","Montevideo","Montevideo","8 octubre",2018-11-24 03:00:55
"Vendedor de Plaza para Paso de los Toros","Würth","Tacuarembó","PasoDeLosToros","5 octubre",2018-11-24 03:00:55
"Consultor Lean Manufacturing - Procesos, Mejora Continua, Indicadores, Plan de Acción ","ImpactaConsultora","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Diseñador Gráfico - para importante multinacional líder en solociones IT","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Gestor de cobranza - Telefónico para Call Center","REQUIRO","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Técnico de Ventas para Maquinaría Agrícola - Ingeniero","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Reponedor ","Adecco","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Peón - Mantenimiento","DaltiroS.A.","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Docentes de materias de Relaciones Internacionales y comercio exterior - para preparar pruebas y exámenes","BienestarLaboralyCultural","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Auditor Administrativo Contable - Sap","Stadium","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Encuestador/a telefónico  - Turno matutino lunes a viernes (de 09:30 a 13:30 horas)","Opciónconsultores","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Ingeniero Agrónomo Comercial","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Auxiliar de ventas telefonicas","GRUPOGINO","SanJosé","PlayaPascual","5 octubre",2018-11-24 03:00:55
"Facility Coordinator - Temporal","JonesLangLaSalle","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Diseñador Web - para importante multinacional líder en solociones IT","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Estudiantes de CCEE con dominio de Inglés Excluyente - Para tareas de BPO en el área contable","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Auxiliar Administrativo de Personal - Para Nordex, industria automotriz de gran trayectoria ubicada en Colón","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"TÉCNICO CATV","VarinterS.A.","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"TÉCNICO PARA CABLEADO ESTRUCTURADO","VarinterS.A.","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Agente de venta telefónica - Turno tarde. L a V 15 a 21. Sábado 9 a 13 ó 10 a 16","CasaTr3s","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Ejecutiva de relaciones publicas y ventas para Latinoamerica - Excelente presentación","MIATHEAPPSWORLD","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"ASISTENTE LEGAL - PARA ZONAMERICA","POSADASYVECINOCONSULTORESINTERNACIONALESS.A","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Vendedor de Call Center Telemarketer - Turno: Matutino","TOTALSHOP","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Digitador ","Aglh","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Vendedores Freelance","AMIDANLTDA","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"SUPERVISOR TECNICO","VarinterS.A.","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Auxiliar de Cobranzas","ProsegurUruguay","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Operador - Para reconocida Empresa de Servicios","ManpowerGroup","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Chofer Repartidor","SucanDelivery","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"Analista Financiero","Sura","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
"DESARROLLADOR WEB","IUDELGestiónHumana","Montevideo","Montevideo","5 octubre",2018-11-24 03:00:55
