"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Agente de Atención  - Zonamerico","Despegar.com","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Aux. de Limpieza","MA.DELCARMENTOMASINI","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Vendedor de Insumos eléctricos  - Solymar","VP","Selección","Montevideo-Montevideo","26 setiembre",2018-12-11 14:21:33
"Ejecutivo de cuentas","VP","Selección","Montevideo-Montevideo","26 setiembre",2018-12-11 14:21:33
"Portero - fin de semana","ClanisS.A","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Ejecutivo comercial  - Ingeniero","VP","Selección","Colonia-ColoniaDelSacramento","26 setiembre",2018-12-11 14:21:33
"Vendedor Junio","GiglobaljobLtda","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Promotores de ventas  - Para importante Multinacional","ManpowerGroup","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Vendedor Trainee","VP","Selección","Montevideo-Montevideo","26 setiembre",2018-12-11 14:21:33
"Conserjes - Hospital de Canelones ","ManpowerGroup","Canelones","Canelones","26 setiembre",2018-12-11 14:21:33
"Ejecutivo Comercial - Diversas zonas del país","VP","Selección","Montevideo-Montevideo","26 setiembre",2018-12-11 14:21:33
"Project Manager - Zona Tres Cruces","TataConsultancyServices","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Comercial de software","Dynamia","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Diseñadores/as","Entrust","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Analista contable - PARA ZONAMERICA","POSADASYVECINOCONSULTORESINTERNACIONALESS.A","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Vendedores telefónicos para Maldonado - Turnos Matutino y Vespertino","Vigilia","Maldonado","Maldonado","26 setiembre",2018-12-11 14:21:33
"Vendedora","MA.DELCARMENTOMASINI","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Armador de Bicicletas - Zafral 4 meses","Aglh","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Promotor Social  - Vía Pública ","ESECE","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Analista funcional ","ManpowerGroup","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Administrativo/a Contable  - Para importante empresa nacional","ManpowerGroup","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Buscamos Ejecutivo en Ventas - con disponibilidad para viajar a EEUU.","AGUILARHNOS.LTDA","Montevideo","Montevideo","26 setiembre",2018-12-11 14:21:33
"Sup. de Ventas Interior - Salto y Paysandú","PepsiCo","Salto","Salto","26 setiembre",2018-12-11 14:21:33
"Asistente de Dirección","Advice","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Recepcionista - Agencia de Viajes Mayorista","Sining","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Vendedor/a de Salón","DivinoS.A.","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Auxiliar de Manteniminento - Zona Nuevo Centro","randstad","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Psicologo laboral - Maldonado","randstad","Maldonado","Maldonado","25 setiembre",2018-12-11 14:21:33
"Auxiliar Administrativo","Adecco","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Supervisor de Reponedores Externos - VEHICULO PROPIO EXCLUYENTE","ESECE","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Analista de Cobranzas y Cuentas Corrientes","Entrust","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"VENDEDOR VETERINARIAS","FRIEDMAN","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Tecnico en electronica","JikiS.A.","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Vendedor de salón","ConsultoraHumanphi","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Encargado de Administración  - Para la Zona de Pando","ManpowerGroup","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Arquitecto","S&D","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Atención al Cliente y Ventas - para Ciudad de la Costa con HORARIOS ROTATIVOS entre las 10 y las 22 horas","Advice","Canelones","Shangrila","25 setiembre",2018-12-11 14:21:33
"Recepcionista de Operaciones  - Para empresa financiera","DCAContadoresyAsociados","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Coordinador/a de Marketing y Trade Marketing","Entrust","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Chofer Vendedor","Frogrone","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Asistente de Sistemas","ManpowerGroup","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Analista de compras y pañol ","KPS","SanJosé","Libertad","25 setiembre",2018-12-11 14:21:33
"Auxiliar Administrativo - Turno vespertino","CentroEmbrague","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Asistente de gestión humana  - Para Pando ","ManpowerGroup","Canelones","Pando","25 setiembre",2018-12-11 14:21:33
"Ingeniero Civil Hidráulico y Sanitario o Ingeniero Civil Estructural - Para proyectos de consultoría a término","MATRIZ","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Peon para lavadero de autos - zona malvin","ClanisS.A","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Asistente Comercial y de Proyectos","Entrust","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Personal para armado de canastas navideñas por zafra - con carné de salud vigente","randstad","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"VENDEDOR INMOBILIARIO MONTEVIDEO - CON EXPERIENCIA (EXCLUYENTE)","CovelloInternational","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Mucama y áreas públicas - Disponibilidad horaria y experiencia","IntercityMontevideo","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Desarrollador Node - Full Time","GiglobaljobLtda","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Test - Test","Prueba","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Profesores de Educación Física","ADANOnegociosinmobiliarios","Canelones","Shangrila","25 setiembre",2018-12-11 14:21:33
"Ejecutivo Comercial","KPMG","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Líderes y Recreadores con experiencia - Para Colonia de Verano","ADANOnegociosinmobiliarios","Canelones","AeropuertoInternacionalDeCarrasco","25 setiembre",2018-12-11 14:21:33
"PROMOTORA QUE RESIDA EN PLAYA PASCUAL / LIBERTD","OrganizaConsultores","SanJosé","PlayaPascual","25 setiembre",2018-12-11 14:21:33
"Ayudante de cocina comida casual","Piazzarella","Maldonado","PuntaDelEste","25 setiembre",2018-12-11 14:21:33
"Auxiliar de limpieza","Piazzarella","Maldonado","PuntaDelEste","25 setiembre",2018-12-11 14:21:33
"Bachero","Piazzarella","Maldonado","PuntaDelEste","25 setiembre",2018-12-11 14:21:33
"Steward","Piazzarella","Maldonado","PuntaDelEste","25 setiembre",2018-12-11 14:21:33
"ayudante de cocina - suplencia","Nifemare","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"SYNGENTA: Contact Center HR Advisor Junior  - Temp for 6 months","Advice","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Back Office Contable Jr - con dominio de Inglés","ManpowerGroup","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Auxiliar de Calidad - con enfoque en producción","JPConsultores","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Auxiliares de depósito con carné de manipulación de alimentos - zona Barros Blancos","randstad","Canelones","BarrosBlancos","25 setiembre",2018-12-11 14:21:33
"Soporte IT","UniversidaddeMontevideo","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Mozo de barra - Nocje","BORTOLOTgelato&caffe","Colonia",NA,"25 setiembre",2018-12-11 14:21:33
"Sub capataz de planta - Para importante empresa agroindustrial","ManpowerGroup","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"Desarrolladores PHP Junior y Semi Senior","RecursoCapital","Montevideo","Montevideo","25 setiembre",2018-12-11 14:21:33
"CADETE CON MOTO - Horario nocturno ","TLCTRANSPORTES","Canelones","SanJoseDeCarrasco","25 setiembre",2018-12-11 14:21:33
"VENDEDOR LUBRICANTES - para MARCA INTERNACIONAL","FRIEDMAN","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Azafatas de eventos","Bayton","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Cajero/a - Costa Urbana Shopping ","SanRoqueSA","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Medio oficial de Mantenimiento - zona Barros Blancos","randstad","Canelones","BarrosBlancos","24 setiembre",2018-12-11 14:21:33
"Auxiliar de Mantenimiento - zona Barros Blancos","randstad","Canelones","BarrosBlancos","24 setiembre",2018-12-11 14:21:33
"Auxiliar Contable - Rafael Perazza San José","ConsultoraNEO","SanJosé","Libertad","24 setiembre",2018-12-11 14:21:33
"SATELLOGIC: Auxiliar de Técnico en Electrónica","Advice","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Recreación/Actividades","PuntadelEsteResort","Maldonado","LaBarra","24 setiembre",2018-12-11 14:21:33
"Operario de armado de escenario (Zafral)   - Para Antel Arena","ManpowerGroup","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Supervisor comercial con experiencia - para Mercedes","SECOM","Soriano","Mercedes","24 setiembre",2018-12-11 14:21:33
"Reponedor Externo  - Tacuarembo","ESECE","Tacuarembó","Tacuarembo","24 setiembre",2018-12-11 14:21:33
"Psicopedagogo","Miprofeencasa","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Ayudante de Pastelería","JobBTL","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Brand Manager","Entrust","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Docente especializado en dificultades de aprendizaje - Estudiante de Magisterio, IPA, CERP","Miprofeencasa","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Encargado/a de logística ","SanRoqueSA","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Mucamas con experiencia","GreenParkII","Maldonado","SauceDePortezuelo","24 setiembre",2018-12-11 14:21:33
"Ayudante de ingeniero","RewoUruguay","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Auditor de Stock con excel avanzado y WIS y/o SAP - zona Malvín Norte","randstad","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Encargado/a de Salón","DivinoS.A.","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Help Desk  -  Asistente de IT","Advice","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"UX Designer ","Altimetrik","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Asistencia Comercial para una Agencia de Viajes Online","TelecomNetworks","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Se busca administrador contable.","JERUSALEMLTDA","Maldonado","Maldonado","24 setiembre",2018-12-11 14:21:33
"Recepcionista / Encargada de Administración","Citivel","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Recepcionista / Encargada de Administración","Citivel","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Recepcionista / Encargada de Administración","Citivel","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Recepcionista / Encargada de Administración","Citivel","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Analista de Ventas ","H","Move","Montevideo-Montevideo","24 setiembre",2018-12-11 14:21:33
"Vendedor del área tecnología","Mazars","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Jefe de Administración y Finanzas","Mazars","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Vendedor - con experiencia","HertzRentaCar","Canelones","AeropuertoInternacionalDeCarrasco","24 setiembre",2018-12-11 14:21:33
"Técnico en Redes  - Empresa dedicada a la integración tecnológica","randstad","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Estudiantes de CCEE - con dominio de Inglés","ManpowerGroup","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Guardias de seguridad - con experiencia","FabamorS.A.","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"ADMIINISTRATIVO PARA HOTEL","ArambotySA","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Administrativo para Pago a proveedores - con experiencia ","BlanqueoS.A","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Fullstack developer","BusquedasIT","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Se busca cajeros ambos sexos para Super","JONIMASRL","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Analista de Contabilidad","ManpowerGroup","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"OBSERVADOR MYSTERY (incógnito) - Para todo el país ","Opciónconsultores","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Administrativo – Con experiencia como corredor de Seguros (Excluyente)  - Para importante estudio contable ","ManpowerGroup","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"AUXILIAR ADMINISTRACION DE NOMINA","FRIEDMAN","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"QA automation+funcional - buen nivel de inglés","Oktana","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Responsable de compras internacionales","Mazars","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Developer - buen nivel de inglés","Oktana","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Vendedor Independiente Ya - Con o sin experiencia","WRHOmniViajes","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Desarrollador Full Stack","ManpowerGroup","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Vidriero asociado - con conocimientos prácticos","BienestarLaboralyCultural","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"DevOps - buen nivel de inglés","Oktana","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Responsable de Depósito y ventas on line","JaimePons","CapitalHumano","Montevideo-Montevideo","24 setiembre",2018-12-11 14:21:33
"cajera / administradora","PuertadelSolS.R.L.","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"AJUDANTE GENERAL - El Pinar / Canelones","SuarezUruguay","Canelones","ElPinar","24 setiembre",2018-12-11 14:21:33
"Operario Aprendiz – Para importante empresa","ManpowerGroup","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"SATELLOGIC: Analista de Inventarios Jr. (Contrato a término hasta febrero) (Uruguay)","Advice","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Contador - Semi senior contable","Microfin","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Diseñador/a UI/UX","BusquedasIT","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Arquitecto/a de Software  - o desarrollador SR con interés de orientarse a arquitectura.","BusquedasIT","Montevideo","Montevideo","24 setiembre",2018-12-11 14:21:33
"Cadete, gestor, chofer - Turno diurno, con experiencia mínima de 1 año","TacuaExpress","Montevideo","Montevideo","23 setiembre",2018-12-11 14:21:33
"Relevador de comercios para Artigas, Rivera y Tacuarembo ","InvestigacióndeMercados","Artigas","Artigas","21 setiembre",2018-12-11 14:21:33
"Generalista de Recursos Humanos - para importante multinacional líder en solociones IT","ManpowerGroup","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Mecánico - Para importante Industria Química","ManpowerGroup","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Asistente Administrativo - Horario cortado","StavrosMoyalyAsociados","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Operario  - Rubro Imprenta ","Aglh","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Desarrollador Frontend Sr","Entrust","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Administrativo Back Office  - Con dominio de Inglés","ManpowerGroup","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"SQL Developer DBA SemiSenior","VertexRay","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Agente call center/ Telemarketer","AldeasInfantilesSOS","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Soporte IT","Entrust","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Facer o captador de donantes en vía pública","AldeasInfantilesSOS","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Analista de Cobranzas Senior","Entrust","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Promotor de ventas/Call center  - Part Time","ManpowerGroup","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Ejecutivo de Nuevos Negocios","Entrust","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Gerente","Entrust","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Aprendiz Adelantado  - Excluyente residir en Ombúes de Lavalle (Departamento de Colonia)","ManpowerGroup","Colonia","OmbuesDeLavalle","21 setiembre",2018-12-11 14:21:33
"Estudiantes avanzados y/o egresados de Contador Público","StavrosMoyalyAsociados","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Promotoras  - para importante empresa","ManpowerGroup","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Customer Service Representative","Entrust","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Syngenta: Order to Cash Analyst  - temp for 9 months","Advice","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
"Primera experiencia laboral - Para importante empresa de Insumos Eléctricos","ManpowerGroup","Montevideo","Montevideo","21 setiembre",2018-12-11 14:21:33
